No.;Time;Source;Destination;Protocol;Length;Info;
21778;239.531.501;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21601 Ack=30601 Win=65008 Len=0;
21784;239.584.703;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1856;" Unit:   1, Func:   3: Read Holding Registers"""
21790;239.656.288;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21613 Ack=30618 Win=64991 Len=0;
21797;239.724.495;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1857;" Unit:   1, Func:   3: Read Holding Registers"""
21801;239.783.962;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21625 Ack=30635 Win=64974 Len=0;
21808;239.841.860;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1858;" Unit:   1, Func:   3: Read Holding Registers"""
21813;239.908.489;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21637 Ack=30652 Win=64957 Len=0;
21820;239.976.392;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1859;" Unit:   1, Func:   3: Read Holding Registers"""
21826;240.048.458;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21649 Ack=30669 Win=64940 Len=0;
21832;240.099.259;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1860;" Unit:   1, Func:   3: Read Holding Registers"""
21838;240.172.299;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21661 Ack=30686 Win=64923 Len=0;
21845;240.246.892;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1861;" Unit:   1, Func:   3: Read Holding Registers"""
21850;240.295.901;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21673 Ack=30703 Win=64906 Len=0;
21857;240.371.656;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1862;" Unit:   1, Func:   3: Read Holding Registers"""
21861;240.423.479;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21685 Ack=30720 Win=64889 Len=0;
21869;240.500.092;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1863;" Unit:   1, Func:   3: Read Holding Registers"""
21873;240.547.792;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21697 Ack=30737 Win=64872 Len=0;
21880;240.617.956;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1864;" Unit:   1, Func:   3: Read Holding Registers"""
21886;240.688.313;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21709 Ack=30754 Win=64855 Len=0;
21892;240.747.213;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1865;" Unit:   1, Func:   3: Read Holding Registers"""
21898;240.813.259;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21721 Ack=30771 Win=64838 Len=0;
21905;240.889.745;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1866;" Unit:   1, Func:   3: Read Holding Registers"""
21910;240.936.777;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21733 Ack=30788 Win=64821 Len=0;
21914;240.996.132;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1867;" Unit:   1, Func:   3: Read Holding Registers"""
21920;241.061.604;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21745 Ack=30805 Win=64804 Len=0;
21925;241.125.570;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1868;" Unit:   1, Func:   3: Read Holding Registers"""
21933;241.202.496;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21757 Ack=30822 Win=64787 Len=0;
21937;241.255.915;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1869;" Unit:   1, Func:   3: Read Holding Registers"""
21945;241.327.896;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21769 Ack=30839 Win=64770 Len=0;
21949;241.385.482;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1870;" Unit:   1, Func:   3: Read Holding Registers"""
21956;241.451.741;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21781 Ack=30856 Win=64753 Len=0;
21962;241.514.414;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1871;" Unit:   1, Func:   3: Read Holding Registers"""
21969;241.591.359;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21793 Ack=30873 Win=64736 Len=0;
21973;241.645.556;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1872;" Unit:   1, Func:   3: Read Holding Registers"""
21981;241.714.811;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21805 Ack=30890 Win=64719 Len=0;
21986;241.778.703;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1873;" Unit:   1, Func:   3: Read Holding Registers"""
21993;241.839.459;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21817 Ack=30907 Win=64702 Len=0;
21998;241.914.294;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1874;" Unit:   1, Func:   3: Read Holding Registers"""
22004;241.965.511;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21829 Ack=30924 Win=64685 Len=0;
22010;242.029.384;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1875;" Unit:   1, Func:   3: Read Holding Registers"""
22018;242.103.903;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21841 Ack=30941 Win=64668 Len=0;
22021;242.157.766;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1876;" Unit:   1, Func:   3: Read Holding Registers"""
22028;242.229.740;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21853 Ack=30958 Win=64651 Len=0;
22033;242.286.930;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1877;" Unit:   1, Func:   3: Read Holding Registers"""
22041;242.354.810;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21865 Ack=30975 Win=64634 Len=0;
22045;242.412.997;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1878;" Unit:   1, Func:   3: Read Holding Registers"""
22053;242.481.101;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21877 Ack=30992 Win=64617 Len=0;
22057;242.541.313;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1879;" Unit:   1, Func:   3: Read Holding Registers"""
22066;242.622.562;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21889 Ack=31009 Win=64600 Len=0;
22070;242.686.080;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1880;" Unit:   1, Func:   3: Read Holding Registers"""
22078;242.745.902;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21901 Ack=31026 Win=64583 Len=0;
22081;242.797.081;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1881;" Unit:   1, Func:   3: Read Holding Registers"""
22089;242.870.659;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21913 Ack=31043 Win=64566 Len=0;
22093;242.926.682;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1882;" Unit:   1, Func:   3: Read Holding Registers"""
22100;242.994.027;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21925 Ack=31060 Win=64549 Len=0;
22106;243.056.572;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1883;" Unit:   1, Func:   3: Read Holding Registers"""
22113;243.134.200;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21937 Ack=31077 Win=64532 Len=0;
22117;243.184.176;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1884;" Unit:   1, Func:   3: Read Holding Registers"""
22122;243.259.715;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21949 Ack=31094 Win=64515 Len=0;
22130;243.322.768;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1885;" Unit:   1, Func:   3: Read Holding Registers"""
22135;243.383.964;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21961 Ack=31111 Win=64498 Len=0;
22141;243.441.852;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1886;" Unit:   1, Func:   3: Read Holding Registers"""
22147;243.508.331;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21973 Ack=31128 Win=64481 Len=0;
22154;243.585.665;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1887;" Unit:   1, Func:   3: Read Holding Registers"""
22158;243.635.713;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21985 Ack=31145 Win=64464 Len=0;
22166;243.698.490;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1888;" Unit:   1, Func:   3: Read Holding Registers"""
22171;243.762.186;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=21997 Ack=31162 Win=64447 Len=0;
22176;243.824.412;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1889;" Unit:   1, Func:   3: Read Holding Registers"""
22185;243.903.850;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22009 Ack=31179 Win=64430 Len=0;
22189;243.954.063;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1890;" Unit:   1, Func:   3: Read Holding Registers"""
22195;244.030.794;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22021 Ack=31196 Win=64413 Len=0;
22201;244.091.974;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1891;" Unit:   1, Func:   3: Read Holding Registers"""
22211;244.171.126;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22033 Ack=31213 Win=64396 Len=0;
22214;244.232.207;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1892;" Unit:   1, Func:   3: Read Holding Registers"""
22221;244.297.351;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22045 Ack=31230 Win=64379 Len=0;
22226;244.357.688;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1893;" Unit:   1, Func:   3: Read Holding Registers"""
22235;244.438.556;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22057 Ack=31247 Win=64362 Len=0;
22238;244.495.942;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1894;" Unit:   1, Func:   3: Read Holding Registers"""
22247;244.563.373;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22069 Ack=31264 Win=64345 Len=0;
22250;244.616.496;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1895;" Unit:   1, Func:   3: Read Holding Registers"""
22259;244.690.222;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22081 Ack=31281 Win=64328 Len=0;
22262;244.744.993;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1896;" Unit:   1, Func:   3: Read Holding Registers"""
22271;244.816.720;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22093 Ack=31298 Win=64311 Len=0;
22274;244.876.869;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1897;" Unit:   1, Func:   3: Read Holding Registers"""
22283;244.941.809;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22105 Ack=31315 Win=64294 Len=0;
22286;245.001.900;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1898;" Unit:   1, Func:   3: Read Holding Registers"""
22293;245.067.748;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22117 Ack=31332 Win=64277 Len=0;
22298;245.130.919;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1899;" Unit:   1, Func:   3: Read Holding Registers"""
22305;245.207.711;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22129 Ack=31349 Win=64260 Len=0;
22309;245.258.299;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1900;" Unit:   1, Func:   3: Read Holding Registers"""
22316;245.332.487;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22141 Ack=31366 Win=65535 Len=0;
22321;245.408.093;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1901;" Unit:   1, Func:   3: Read Holding Registers"""
22328;245.454.186;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22153 Ack=31383 Win=65518 Len=0;
22333;245.516.022;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1902;" Unit:   1, Func:   3: Read Holding Registers"""
22340;245.592.497;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22165 Ack=31400 Win=65501 Len=0;
22345;245.668.969;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1903;" Unit:   1, Func:   3: Read Holding Registers"""
22352;245.718.288;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22177 Ack=31417 Win=65484 Len=0;
22357;245.773.839;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1904;" Unit:   1, Func:   3: Read Holding Registers"""
22364;245.856.394;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22189 Ack=31434 Win=65467 Len=0;
22369;245.921.518;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1905;" Unit:   1, Func:   3: Read Holding Registers"""
22374;245.980.652;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22201 Ack=31451 Win=65450 Len=0;
22380;246.034.842;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1906;" Unit:   1, Func:   3: Read Holding Registers"""
22385;246.105.116;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22213 Ack=31468 Win=65433 Len=0;
22392;246.172.700;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1907;" Unit:   1, Func:   3: Read Holding Registers"""
22399;246.247.791;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22225 Ack=31485 Win=65416 Len=0;
22404;246.309.107;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1908;" Unit:   1, Func:   3: Read Holding Registers"""
22411;246.373.317;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22237 Ack=31502 Win=65399 Len=0;
22416;246.428.010;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1909;" Unit:   1, Func:   3: Read Holding Registers"""
22422;246.497.743;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22249 Ack=31519 Win=65382 Len=0;
22429;246.567.939;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1910;" Unit:   1, Func:   3: Read Holding Registers"""
22435;246.637.912;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22261 Ack=31536 Win=65365 Len=0;
22440;246.686.061;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1911;" Unit:   1, Func:   3: Read Holding Registers"""
22447;246.762.298;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22273 Ack=31553 Win=65348 Len=0;
22452;246.820.306;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1912;" Unit:   1, Func:   3: Read Holding Registers"""
22458;246.886.561;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22285 Ack=31570 Win=65331 Len=0;
22464;246.942.937;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1913;" Unit:   1, Func:   3: Read Holding Registers"""
22470;247.012.971;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22297 Ack=31587 Win=65314 Len=0;
22476;247.075.858;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1914;" Unit:   1, Func:   3: Read Holding Registers"""
22482;247.137.981;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22309 Ack=31604 Win=65297 Len=0;
22488;247.199.386;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1915;" Unit:   1, Func:   3: Read Holding Registers"""
22495;247.275.466;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22321 Ack=31621 Win=65280 Len=0;
22502;247.338.670;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1916;" Unit:   1, Func:   3: Read Holding Registers"""
22506;247.401.314;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22333 Ack=31638 Win=65263 Len=0;
22514;247.487.801;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1917;" Unit:   1, Func:   3: Read Holding Registers"""
22519;247.573.530;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22345 Ack=31655 Win=65246 Len=0;
22526;247.638.060;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1918;" Unit:   1, Func:   3: Read Holding Registers"""
22530;247.697.844;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22357 Ack=31672 Win=65229 Len=0;
22537;247.762.912;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1919;" Unit:   1, Func:   3: Read Holding Registers"""
22543;247.837.983;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22369 Ack=31689 Win=65212 Len=0;
22548;247.899.021;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1920;" Unit:   1, Func:   3: Read Holding Registers"""
22554;247.962.351;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22381 Ack=31706 Win=65195 Len=0;
22562;248.030.754;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1921;" Unit:   1, Func:   3: Read Holding Registers"""
22567;248.101.580;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22393 Ack=31723 Win=65178 Len=0;
22574;248.159.891;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1922;" Unit:   1, Func:   3: Read Holding Registers"""
22579;248.228.070;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22405 Ack=31740 Win=65161 Len=0;
22585;248.289.508;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1923;" Unit:   1, Func:   3: Read Holding Registers"""
22591;248.354.742;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22417 Ack=31757 Win=65144 Len=0;
22598;248.423.681;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1924;" Unit:   1, Func:   3: Read Holding Registers"""
22607;248.495.589;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22429 Ack=31774 Win=65127 Len=0;
22610;248.549.974;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1925;" Unit:   1, Func:   3: Read Holding Registers"""
22617;248.620.833;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22441 Ack=31791 Win=65110 Len=0;
22622;248.675.241;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1926;" Unit:   1, Func:   3: Read Holding Registers"""
22629;248.744.929;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22453 Ack=31808 Win=65093 Len=0;
22633;248.805.732;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1927;" Unit:   1, Func:   3: Read Holding Registers"""
22639;248.868.901;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22465 Ack=31825 Win=65076 Len=0;
22646;248.943.227;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1928;" Unit:   1, Func:   3: Read Holding Registers"""
22655;249.011.455;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22477 Ack=31842 Win=65059 Len=0;
22658;249.060.839;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1929;" Unit:   1, Func:   3: Read Holding Registers"""
22665;249.134.864;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22489 Ack=31859 Win=65042 Len=0;
22670;249.189.169;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1930;" Unit:   1, Func:   3: Read Holding Registers"""
22676;249.259.667;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22501 Ack=31876 Win=65025 Len=0;
22681;249.317.346;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1931;" Unit:   1, Func:   3: Read Holding Registers"""
22686;249.384.224;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22513 Ack=31893 Win=65008 Len=0;
22693;249.448.655;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1932;" Unit:   1, Func:   3: Read Holding Registers"""
22698;249.509.938;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22525 Ack=31910 Win=64991 Len=0;
22705;249.578.163;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1933;" Unit:   1, Func:   3: Read Holding Registers"""
22712;249.648.981;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22537 Ack=31927 Win=64974 Len=0;
22717;249.703.968;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1934;" Unit:   1, Func:   3: Read Holding Registers"""
22724;249.775.392;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22549 Ack=31944 Win=64957 Len=0;
22729;249.840.779;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1935;" Unit:   1, Func:   3: Read Holding Registers"""
22736;249.901.449;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22561 Ack=31961 Win=64940 Len=0;
22741;249.960.393;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1936;" Unit:   1, Func:   3: Read Holding Registers"""
22746;250.024.242;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22573 Ack=31978 Win=64923 Len=0;
22753;250.096.669;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1937;" Unit:   1, Func:   3: Read Holding Registers"""
22760;250.166.089;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22585 Ack=31995 Win=64906 Len=0;
22763;250.214.652;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1938;" Unit:   1, Func:   3: Read Holding Registers"""
22771;250.291.562;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22597 Ack=32012 Win=64889 Len=0;
22774;250.344.393;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1939;" Unit:   1, Func:   3: Read Holding Registers"""
22783;250.416.378;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22609 Ack=32029 Win=64872 Len=0;
22786;250.472.346;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1940;" Unit:   1, Func:   3: Read Holding Registers"""
22793;250.541.871;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=22621 Ack=32046 Win=64855 Len=0;
22798;250.601.186;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  1941;" Unit:   1, Func:   3: Read Holding Registers"""
