No.;Time;Source;Destination;Protocol;Length;Info;
35687;390.574.069;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3034;" Unit:   1, Func:   3: Read Holding Registers"""
35694;390.638.431;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35725 Ack=50627 Win=64345 Len=0;
35699;390.698.363;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3035;" Unit:   1, Func:   3: Read Holding Registers"""
35706;390.778.703;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35737 Ack=50644 Win=64328 Len=0;
35711;390.834.935;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3036;" Unit:   1, Func:   3: Read Holding Registers"""
35718;390.903.152;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35749 Ack=50661 Win=64311 Len=0;
35723;390.957.690;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3037;" Unit:   1, Func:   3: Read Holding Registers"""
35730;391.028.804;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35761 Ack=50678 Win=64294 Len=0;
35735;391.094.126;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3038;" Unit:   1, Func:   3: Read Holding Registers"""
35742;391.152.179;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35773 Ack=50695 Win=64277 Len=0;
35747;391.212.881;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3039;" Unit:   1, Func:   3: Read Holding Registers"""
35754;391.292.819;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35785 Ack=50712 Win=64260 Len=0;
35759;391.348.242;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3040;" Unit:   1, Func:   3: Read Holding Registers"""
35766;391.416.450;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35797 Ack=50729 Win=65535 Len=0;
35771;391.472.356;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3041;" Unit:   1, Func:   3: Read Holding Registers"""
35778;391.540.229;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35809 Ack=50746 Win=65518 Len=0;
35783;391.614.564;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3042;" Unit:   1, Func:   3: Read Holding Registers"""
35790;391.665.864;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35821 Ack=50763 Win=65501 Len=0;
35795;391.725.767;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3043;" Unit:   1, Func:   3: Read Holding Registers"""
35802;391.806.427;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35833 Ack=50780 Win=65484 Len=0;
35807;391.865.038;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3044;" Unit:   1, Func:   3: Read Holding Registers"""
35814;391.929.682;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35845 Ack=50797 Win=65467 Len=0;
35819;391.983.023;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3045;" Unit:   1, Func:   3: Read Holding Registers"""
35826;392.053.483;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35857 Ack=50814 Win=65450 Len=0;
35831;392.116.392;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3046;" Unit:   1, Func:   3: Read Holding Registers"""
35838;392.180.529;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35869 Ack=50831 Win=65433 Len=0;
35843;392.246.863;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3047;" Unit:   1, Func:   3: Read Holding Registers"""
35850;392.307.621;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35881 Ack=50848 Win=65416 Len=0;
35855;392.369.735;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3048;" Unit:   1, Func:   3: Read Holding Registers"""
35862;392.448.263;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35893 Ack=50865 Win=65399 Len=0;
35868;392.513.231;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3049;" Unit:   1, Func:   3: Read Holding Registers"""
35872;392.575.741;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35905 Ack=50882 Win=65382 Len=0;
35878;392.636.466;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3050;" Unit:   1, Func:   3: Read Holding Registers"""
35883;392.699.276;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35917 Ack=50899 Win=65365 Len=0;
35890;392.772.697;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3051;" Unit:   1, Func:   3: Read Holding Registers"""
35895;392.823.794;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35929 Ack=50916 Win=65348 Len=0;
35902;392.882.827;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3052;" Unit:   1, Func:   3: Read Holding Registers"""
35907;392.948.702;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35941 Ack=50933 Win=65331 Len=0;
35915;393.028.465;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3053;" Unit:   1, Func:   3: Read Holding Registers"""
35920;393.091.612;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35953 Ack=50950 Win=65314 Len=0;
35926;393.139.804;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3054;" Unit:   1, Func:   3: Read Holding Registers"""
35931;393.217.670;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35965 Ack=50967 Win=65297 Len=0;
35938;393.274.838;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3055;" Unit:   1, Func:   3: Read Holding Registers"""
35943;393.342.821;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35977 Ack=50984 Win=65280 Len=0;
35950;393.401.253;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3056;" Unit:   1, Func:   3: Read Holding Registers"""
35955;393.468.558;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=35989 Ack=51001 Win=65263 Len=0;
35964;393.552.105;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3057;" Unit:   1, Func:   3: Read Holding Registers"""
35973;393.642.167;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36001 Ack=51018 Win=65246 Len=0;
35976;393.695.338;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3058;" Unit:   1, Func:   3: Read Holding Registers"""
35985;393.766.638;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36013 Ack=51035 Win=65229 Len=0;
35988;393.824.306;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3059;" Unit:   1, Func:   3: Read Holding Registers"""
35997;393.892.060;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36025 Ack=51052 Win=65212 Len=0;
36000;393.953.362;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3060;" Unit:   1, Func:   3: Read Holding Registers"""
36009;394.033.815;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36037 Ack=51069 Win=65195 Len=0;
36012;394.083.272;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3061;" Unit:   1, Func:   3: Read Holding Registers"""
36021;394.158.765;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36049 Ack=51086 Win=65178 Len=0;
36024;394.220.585;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3062;" Unit:   1, Func:   3: Read Holding Registers"""
36031;394.285.340;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36061 Ack=51103 Win=65161 Len=0;
36035;394.338.563;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3063;" Unit:   1, Func:   3: Read Holding Registers"""
36042;394.408.890;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36073 Ack=51120 Win=65144 Len=0;
36047;394.466.604;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3064;" Unit:   1, Func:   3: Read Holding Registers"""
36054;394.534.798;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36085 Ack=51137 Win=65127 Len=0;
36059;394.604.215;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3065;" Unit:   1, Func:   3: Read Holding Registers"""
36066;394.674.547;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36097 Ack=51154 Win=65110 Len=0;
36071;394.723.827;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3066;" Unit:   1, Func:   3: Read Holding Registers"""
36078;394.800.168;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36109 Ack=51171 Win=65093 Len=0;
36083;394.864.268;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3067;" Unit:   1, Func:   3: Read Holding Registers"""
36090;394.926.341;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36121 Ack=51188 Win=65076 Len=0;
36095;394.981.209;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3068;" Unit:   1, Func:   3: Read Holding Registers"""
36102;395.051.366;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36133 Ack=51205 Win=65059 Len=0;
36107;395.112.164;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3069;" Unit:   1, Func:   3: Read Holding Registers"""
36114;395.178.710;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36145 Ack=51222 Win=65042 Len=0;
36119;395.236.749;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3070;" Unit:   1, Func:   3: Read Holding Registers"""
36126;395.303.960;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36157 Ack=51239 Win=65025 Len=0;
36131;395.375.834;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3071;" Unit:   1, Func:   3: Read Holding Registers"""
36138;395.444.239;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36169 Ack=51256 Win=65008 Len=0;
36143;395.501.194;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3072;" Unit:   1, Func:   3: Read Holding Registers"""
36150;395.568.402;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36181 Ack=51273 Win=64991 Len=0;
36155;395.623.221;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3073;" Unit:   1, Func:   3: Read Holding Registers"""
36162;395.695.273;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36193 Ack=51290 Win=64974 Len=0;
36167;395.753.910;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3074;" Unit:   1, Func:   3: Read Holding Registers"""
36174;395.820.523;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36205 Ack=51307 Win=64957 Len=0;
36179;395.879.804;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3075;" Unit:   1, Func:   3: Read Holding Registers"""
36186;395.946.207;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36217 Ack=51324 Win=64940 Len=0;
36191;396.008.951;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3076;" Unit:   1, Func:   3: Read Holding Registers"""
36198;396.088.986;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36229 Ack=51341 Win=64923 Len=0;
36203;396.136.905;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3077;" Unit:   1, Func:   3: Read Holding Registers"""
36210;396.214.843;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36241 Ack=51358 Win=64906 Len=0;
36215;396.266.355;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3078;" Unit:   1, Func:   3: Read Holding Registers"""
36222;396.340.609;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36253 Ack=51375 Win=64889 Len=0;
36227;396.403.425;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3079;" Unit:   1, Func:   3: Read Holding Registers"""
36234;396.466.911;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36265 Ack=51392 Win=64872 Len=0;
36239;396.521.373;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3080;" Unit:   1, Func:   3: Read Holding Registers"""
36246;396.592.014;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36277 Ack=51409 Win=64855 Len=0;
36251;396.668.236;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3081;" Unit:   1, Func:   3: Read Holding Registers"""
36258;396.717.863;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36289 Ack=51426 Win=64838 Len=0;
36263;396.778.779;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3082;" Unit:   1, Func:   3: Read Holding Registers"""
36270;396.845.308;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36301 Ack=51443 Win=64821 Len=0;
36275;396.910.503;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3083;" Unit:   1, Func:   3: Read Holding Registers"""
36282;396.987.128;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36313 Ack=51460 Win=64804 Len=0;
36287;397.035.027;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3084;" Unit:   1, Func:   3: Read Holding Registers"""
36294;397.114.037;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36325 Ack=51477 Win=64787 Len=0;
36299;397.169.197;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3085;" Unit:   1, Func:   3: Read Holding Registers"""
36305;397.238.358;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36337 Ack=51494 Win=64770 Len=0;
36309;397.300.063;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3086;" Unit:   1, Func:   3: Read Holding Registers"""
36315;397.365.161;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36349 Ack=51511 Win=64753 Len=0;
36321;397.421.451;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3087;" Unit:   1, Func:   3: Read Holding Registers"""
36327;397.489.117;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36361 Ack=51528 Win=64736 Len=0;
36333;397.550.081;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3088;" Unit:   1, Func:   3: Read Holding Registers"""
36342;397.629.692;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36373 Ack=51545 Win=64719 Len=0;
36345;397.676.712;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3089;" Unit:   1, Func:   3: Read Holding Registers"""
36353;397.754.605;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36385 Ack=51562 Win=64702 Len=0;
36357;397.806.221;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3090;" Unit:   1, Func:   3: Read Holding Registers"""
36364;397.878.508;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36397 Ack=51579 Win=64685 Len=0;
36368;397.934.559;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3091;" Unit:   1, Func:   3: Read Holding Registers"""
36376;398.005.263;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36409 Ack=51596 Win=64668 Len=0;
36381;398.064.454;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3092;" Unit:   1, Func:   3: Read Holding Registers"""
36387;398.132.101;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36421 Ack=51613 Win=64651 Len=0;
36392;398.191.991;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3093;" Unit:   1, Func:   3: Read Holding Registers"""
36399;398.257.520;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36433 Ack=51630 Win=64634 Len=0;
36404;398.324.109;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3094;" Unit:   1, Func:   3: Read Holding Registers"""
36414;398.399.536;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36445 Ack=51647 Win=64617 Len=0;
36417;398.447.762;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3095;" Unit:   1, Func:   3: Read Holding Registers"""
36425;398.524.571;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36457 Ack=51664 Win=64600 Len=0;
36429;398.578.832;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3096;" Unit:   1, Func:   3: Read Holding Registers"""
36436;398.651.245;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36469 Ack=51681 Win=64583 Len=0;
36441;398.704.958;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3097;" Unit:   1, Func:   3: Read Holding Registers"""
36447;398.776.295;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36481 Ack=51698 Win=64566 Len=0;
36453;398.833.304;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3098;" Unit:   1, Func:   3: Read Holding Registers"""
36459;398.903.919;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36493 Ack=51715 Win=64549 Len=0;
36465;398.961.529;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3099;" Unit:   1, Func:   3: Read Holding Registers"""
36474;399.043.026;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36505 Ack=51732 Win=64532 Len=0;
36477;399.090.446;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3100;" Unit:   1, Func:   3: Read Holding Registers"""
36486;399.173.552;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36517 Ack=51749 Win=64515 Len=0;
36489;399.219.586;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3101;" Unit:   1, Func:   3: Read Holding Registers"""
36498;399.295.939;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36529 Ack=51766 Win=64498 Len=0;
36501;399.350.424;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3102;" Unit:   1, Func:   3: Read Holding Registers"""
36507;399.422.940;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36541 Ack=51783 Win=64481 Len=0;
36513;399.475.074;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3103;" Unit:   1, Func:   3: Read Holding Registers"""
36520;399.550.717;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36553 Ack=51800 Win=64464 Len=0;
36525;399.609.071;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3104;" Unit:   1, Func:   3: Read Holding Registers"""
36532;399.676.683;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36565 Ack=51817 Win=64447 Len=0;
36537;399.733.424;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3105;" Unit:   1, Func:   3: Read Holding Registers"""
36544;399.802.222;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36577 Ack=51834 Win=64430 Len=0;
36549;399.872.020;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3106;" Unit:   1, Func:   3: Read Holding Registers"""
36558;399.942.097;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36589 Ack=51851 Win=64413 Len=0;
36561;399.989.187;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3107;" Unit:   1, Func:   3: Read Holding Registers"""
36570;400.066.554;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36601 Ack=51868 Win=64396 Len=0;
36573;400.118.080;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3108;" Unit:   1, Func:   3: Read Holding Registers"""
36581;400.194.066;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36613 Ack=51885 Win=64379 Len=0;
36585;400.246.702;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3109;" Unit:   1, Func:   3: Read Holding Registers"""
36592;400.320.317;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36625 Ack=51902 Win=64362 Len=0;
36597;400.376.665;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3110;" Unit:   1, Func:   3: Read Holding Registers"""
36603;400.445.189;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36637 Ack=51919 Win=64345 Len=0;
36608;400.512.010;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3111;" Unit:   1, Func:   3: Read Holding Registers"""
36615;400.572.132;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36649 Ack=51936 Win=64328 Len=0;
36621;400.632.823;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3112;" Unit:   1, Func:   3: Read Holding Registers"""
36627;400.698.528;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36661 Ack=51953 Win=64311 Len=0;
36633;400.768.264;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3113;" Unit:   1, Func:   3: Read Holding Registers"""
36642;400.839.416;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36673 Ack=51970 Win=64294 Len=0;
36645;400.889.713;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3114;" Unit:   1, Func:   3: Read Holding Registers"""
36653;400.965.342;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36685 Ack=51987 Win=64277 Len=0;
36656;401.022.061;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3115;" Unit:   1, Func:   3: Read Holding Registers"""
36662;401.088.580;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36697 Ack=52004 Win=64260 Len=0;
36668;401.147.085;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3116;" Unit:   1, Func:   3: Read Holding Registers"""
36674;401.215.138;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36709 Ack=52021 Win=65535 Len=0;
36680;401.316.829;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3117;" Unit:   1, Func:   3: Read Holding Registers"""
36686;401.387.304;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36721 Ack=52038 Win=65518 Len=0;
36692;401.444.267;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3118;" Unit:   1, Func:   3: Read Holding Registers"""
36702;401.527.409;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36733 Ack=52055 Win=65501 Len=0;
36705;401.581.664;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  3119;" Unit:   1, Func:   3: Read Holding Registers"""
36712;401.652.470;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=36745 Ack=52072 Win=65484 Len=0;
